user_id,prakriti_type,age,gender,stress_level,sleep_hours,activity_level,diet_type,meditation_minutes,profile_created_at,date,transaction_description,category,amount,type,Finance_Health_Score,Prakriti_Index,Sustainability_Score
,,,,,,,,,,26-01-2024,Evening ahead smile.,Entertainment,541.29,Expense,0,,
,,,,,,,,,,26-01-2024,Compare system white magazine after.,Travel,1369.95,Expense,0,,
,,,,,,,,,,26-01-2024,Own test too imagine.,Investment,2917,Income,0,,
,,,,,,,,,,27-01-2024,However style.,Food & Drink,723.78,Expense,0,,
,,,,,,,,,,28-01-2024,Born same usually.,Entertainment,1487.4,Expense,0,,
,,,,,,,,,,30-01-2024,Wear use edge this draw.,Entertainment,1026.74,Expense,0,,
,,,,,,,,,,01-02-2024,Forget once hope security.,Travel,1388.94,Expense,0,,
,,,,,,,,,,06-02-2024,Design blood degree ever.,Other,3674,Income,0,,
,,,,,,,,,,07-02-2024,Television argue mouth.,Health & Fitness,1932.01,Expense,0,,
,,,,,,,,,,07-02-2024,Nation little east everyone.,Other,2163,Income,0,,
,,,,,,,,,,10-02-2024,Little happy final population.,Salary,1661.67,Expense,0,,
,,,,,,,,,,10-02-2024,Real small.,Health & Fitness,1512.66,Expense,0,,
,,,,,,,,,,10-02-2024,Need finally when.,Entertainment,1554.53,Expense,0,,
,,,,,,,,,,14-02-2024,Movement door kind.,Travel,903.14,Expense,0,,
,,,,,,,,,,14-02-2024,Until truth feeling view.,Rent,382.08,Expense,0,,
,,,,,,,,,,15-02-2024,Decision three trouble.,Investment,3590,Income,0,,
,,,,,,,,,,16-02-2024,Smile ever bag single.,Other,2664,Income,0,,
,,,,,,,,,,17-02-2024,Say unit four institution.,Other,546,Income,0,,
,,,,,,,,,,19-02-2024,Recognize media goal.,Utilities,89.48,Expense,0,,
,,,,,,,,,,21-02-2024,Law agree appear political.,Food & Drink,1549.59,Expense,0,,
,,,,,,,,,,21-02-2024,Able customer figure.,Travel,986.2,Expense,0,,
,,,,,,,,,,21-02-2024,Book economic.,Health & Fitness,155.03,Expense,0,,
,,,,,,,,,,22-02-2024,Rate society floor long same.,Entertainment,1914.41,Expense,0,,
,,,,,,,,,,23-02-2024,Reach step son.,Utilities,837.7,Expense,0,,
,,,,,,,,,,23-02-2024,Increase consider.,Rent,705.31,Expense,0,,
,,,,,,,,,,24-02-2024,Difference way type positive phone.,Health & Fitness,668.82,Expense,0,,
,,,,,,,,,,24-02-2024,Cup red collection husband.,Salary,1993.3,Expense,0,,
,,,,,,,,,,25-02-2024,Employee become happy water bring.,Food & Drink,238.3,Expense,0,,
,,,,,,,,,,27-02-2024,Significant up still management.,Entertainment,1809.95,Expense,0,,
,,,,,,,,,,27-02-2024,Course technology site.,Entertainment,1918.2,Expense,0,,
,,,,,,,,,,27-02-2024,High issue deal democratic.,Health & Fitness,768.93,Expense,0,,
,,,,,,,,,,28-02-2024,Industry impact certainly.,Rent,777.89,Expense,0,,
,,,,,,,,,,29-02-2024,Dog late eat.,Travel,59.16,Expense,0,,
,,,,,,,,,,02-03-2024,Beat light the window.,Health & Fitness,1033.48,Expense,0,,
,,,,,,,,,,03-03-2024,Require remain save.,Salary,97.26,Expense,0,,
,,,,,,,,,,05-03-2024,Believe arrive.,Entertainment,647.42,Expense,0,,
,,,,,,,,,,05-03-2024,Likely great paper.,Investment,1871,Income,0,,
,,,,,,,,,,06-03-2024,Effect people.,Food & Drink,1257.6,Expense,0,,
,,,,,,,,,,06-03-2024,Provide car throughout american.,Entertainment,1731.25,Expense,0,,
,,,,,,,,,,06-03-2024,College manage fund.,Rent,419.1,Expense,0,,
,,,,,,,,,,07-03-2024,Bed report item.,Shopping,1296.66,Expense,0,,
,,,,,,,,,,07-03-2024,Finish without.,Utilities,57.27,Expense,0,,
,,,,,,,,,,08-03-2024,Security unit executive.,Food & Drink,184.17,Expense,0,,
,,,,,,,,,,11-03-2024,Stop unit might job close.,Other,1077,Income,0,,
,,,,,,,,,,13-03-2024,New type pm.,Entertainment,1822.86,Expense,0,,
,,,,,,,,,,15-03-2024,Country approach.,Salary,1264.13,Expense,0,,
,,,,,,,,,,16-03-2024,Like clear.,Food & Drink,785.11,Expense,0,,
,,,,,,,,,,18-03-2024,Break time manager kid.,Investment,1018,Income,0,,
,,,,,,,,,,26-03-2024,Leader both rest challenge.,Food & Drink,1404.76,Expense,0,,
,,,,,,,,,,27-03-2024,Data exist.,Investment,2874,Income,0,,
,,,,,,,,,,28-03-2024,State none production defense your.,Travel,1217.07,Expense,0,,
,,,,,,,,,,29-03-2024,Short congress turn east marriage.,Salary,769.01,Expense,0,,
,,,,,,,,,,30-03-2024,Ago race quite hour.,Food & Drink,953.24,Expense,0,,
,,,,,,,,,,30-03-2024,Child ball store process.,Utilities,1496.04,Expense,0,,
,,,,,,,,,,03-04-2024,Western order accept wide prevent.,Travel,1920.67,Expense,0,,
,,,,,,,,,,04-04-2024,Water yourself trade someone.,Other,591,Income,0,,
,,,,,,,,,,06-04-2024,Tell soon executive.,Utilities,255.24,Expense,0,,
,,,,,,,,,,07-04-2024,Natural own.,Other,4900,Income,0,,
,,,,,,,,,,08-04-2024,Effort drive side human.,Rent,616.34,Expense,0,,
,,,,,,,,,,09-04-2024,Clear single expect.,Health & Fitness,431.36,Expense,0,,
,,,,,,,,,,09-04-2024,Fear song save.,Utilities,330.3,Expense,0,,
,,,,,,,,,,10-04-2024,Capital program story mention majority.,Travel,396.71,Expense,0,,
,,,,,,,,,,10-04-2024,Environmental outside bed institution.,Investment,4996,Income,0,,
,,,,,,,,,,11-04-2024,Control piece behavior message wind.,Rent,588.4,Expense,0,,
,,,,,,,,,,13-04-2024,Us money positive.,Investment,2117,Income,0,,
,,,,,,,,,,16-04-2024,Life bad soon.,Salary,1903.56,Expense,0,,
,,,,,,,,,,17-04-2024,Worker range feel.,Entertainment,209.09,Expense,0,,
,,,,,,,,,,17-04-2024,Into notice necessary true message.,Entertainment,642.39,Expense,0,,
,,,,,,,,,,17-04-2024,Including let result spend.,Travel,1389.98,Expense,0,,
,,,,,,,,,,18-04-2024,One shoulder administration.,Other,3091,Income,0,,
,,,,,,,,,,20-04-2024,Skill successful and.,Utilities,19.62,Expense,0,,
,,,,,,,,,,21-04-2024,Finish right serious.,Entertainment,1427.28,Expense,0,,
,,,,,,,,,,22-04-2024,Space game truth special decision.,Travel,1681.82,Expense,0,,
,,,,,,,,,,23-04-2024,Else pull its adult house.,Other,4431,Income,0,,
,,,,,,,,,,25-04-2024,Pretty least if.,Health & Fitness,1551.79,Expense,0,,
,,,,,,,,,,26-04-2024,Peace wind guess.,Rent,359.78,Expense,0,,
,,,,,,,,,,26-04-2024,Because career course.,Travel,1718.84,Expense,0,,
,,,,,,,,,,30-04-2024,Teacher decide possible.,Investment,2656,Income,0,,
,,,,,,,,,,02-05-2024,Success teach mrs beat.,Rent,1457.58,Expense,0,,
,,,,,,,,,,03-05-2024,Listen against coach.,Food & Drink,1627.16,Expense,0,,
,,,,,,,,,,04-05-2024,White likely teacher one.,Entertainment,1813.54,Expense,0,,
,,,,,,,,,,04-05-2024,Notice street anything.,Salary,1311.28,Expense,0,,
,,,,,,,,,,05-05-2024,Piece require.,Other,2329,Income,0,,
,,,,,,,,,,05-05-2024,Say other never fact.,Travel,276.42,Expense,0,,
,,,,,,,,,,14-05-2024,Main opportunity particularly question.,Rent,799.6,Expense,0,,
,,,,,,,,,,15-05-2024,Research month instead.,Entertainment,1697.48,Expense,0,,
,,,,,,,,,,17-05-2024,As throughout individual list manager.,Utilities,1516.84,Expense,0,,
,,,,,,,,,,20-05-2024,Recently again explain court.,Investment,1967,Income,0,,
,,,,,,,,,,22-05-2024,Discussion detail training fund.,Utilities,1474.48,Expense,0,,
,,,,,,,,,,23-05-2024,Third rich hospital.,Health & Fitness,90.44,Expense,0,,
,,,,,,,,,,25-05-2024,Somebody son suddenly perform.,Entertainment,135.09,Expense,0,,
,,,,,,,,,,26-05-2024,Project can.,Food & Drink,1340.49,Expense,0,,
,,,,,,,,,,27-05-2024,Paper beyond indeed.,Health & Fitness,782.31,Expense,0,,
,,,,,,,,,,27-05-2024,Doctor news yourself.,Food & Drink,89.41,Expense,0,,
,,,,,,,,,,31-05-2024,Ground city still.,Rent,1410.44,Expense,0,,
,,,,,,,,,,01-06-2024,Southern front.,Travel,1671.4,Expense,0,,
,,,,,,,,,,02-06-2024,Dinner no main year size.,Utilities,759.55,Expense,0,,
,,,,,,,,,,02-06-2024,Environment character real middle prove.,Rent,1038.16,Expense,0,,
,,,,,,,,,,03-06-2024,Sometimes while sense window.,Entertainment,1037.58,Expense,0,,
,,,,,,,,,,04-06-2024,Among black picture that treat.,Health & Fitness,978.85,Expense,0,,
,,,,,,,,,,06-06-2024,Remain seven marriage.,Food & Drink,1008.66,Expense,0,,
,,,,,,,,,,07-06-2024,Positive free case.,Investment,2384,Income,0,,
,,,,,,,,,,09-06-2024,Wide shoulder according strong.,Other,2232,Income,0,,
,,,,,,,,,,10-06-2024,Expert commercial entire resource.,Investment,3467,Income,0,,
,,,,,,,,,,12-06-2024,Picture early send morning.,Rent,1325.61,Expense,0,,
,,,,,,,,,,13-06-2024,Soon including important.,Health & Fitness,1443.31,Expense,0,,
,,,,,,,,,,13-06-2024,Some gun ahead certainly act.,Salary,963.25,Expense,0,,
,,,,,,,,,,14-06-2024,Be fire.,Shopping,54.67,Expense,0,,
,,,,,,,,,,15-06-2024,Article service produce political.,Investment,1603,Income,0,,
,,,,,,,,,,16-06-2024,Within woman.,Food & Drink,1782.69,Expense,0,,
,,,,,,,,,,17-06-2024,Information though red.,Investment,2615,Income,0,,
,,,,,,,,,,21-06-2024,Training account evidence month.,Shopping,1202.72,Expense,0,,
,,,,,,,,,,21-06-2024,Land day name small.,Food & Drink,1758.23,Expense,0,,
,,,,,,,,,,22-06-2024,Thought sit identify culture.,Travel,1895.04,Expense,0,,
,,,,,,,,,,23-06-2024,Already free.,Salary,1735.93,Expense,0,,
,,,,,,,,,,23-06-2024,Yeah exist behavior necessary miss.,Other,1669,Income,0,,
,,,,,,,,,,23-06-2024,Agreement someone.,Utilities,1250.19,Expense,0,,
,,,,,,,,,,23-06-2024,Strategy fight institution.,Utilities,1451.13,Expense,0,,
,,,,,,,,,,23-06-2024,Rule success.,Salary,1197.1,Expense,0,,
,,,,,,,,,,01-07-2024,Medical buy series walk large.,Other,3657,Income,0,,
,,,,,,,,,,05-07-2024,Law work.,Investment,2157,Income,0,,
,,,,,,,,,,06-07-2024,Research visit program suddenly doctor.,Shopping,1654.76,Expense,0,,
,,,,,,,,,,07-07-2024,Project spring of.,Utilities,956.98,Expense,0,,
,,,,,,,,,,07-07-2024,Mind easy foreign old.,Food & Drink,1756.73,Expense,0,,
,,,,,,,,,,07-07-2024,Better republican stock bank.,Rent,195.45,Expense,0,,
,,,,,,,,,,07-07-2024,Thousand live land hard.,Food & Drink,1794.97,Expense,0,,
,,,,,,,,,,13-07-2024,Open million house enough.,Shopping,1048.87,Expense,0,,
,,,,,,,,,,13-07-2024,You ready way rule.,Food & Drink,1398.31,Expense,0,,
,,,,,,,,,,16-07-2024,Certain camera represent.,Salary,1581.22,Expense,0,,
,,,,,,,,,,20-07-2024,Tell brother defense list second.,Rent,856.72,Expense,0,,
,,,,,,,,,,21-07-2024,Tv budget system book.,Entertainment,1821.07,Expense,0,,
,,,,,,,,,,22-07-2024,Face mission brother figure hear.,Other,2611,Income,0,,
,,,,,,,,,,23-07-2024,Agreement central six instead.,Investment,4780,Income,0,,
,,,,,,,,,,23-07-2024,Democratic standard major.,Investment,3572,Income,0,,
,,,,,,,,,,25-07-2024,Give that individual of not.,Health & Fitness,823.6,Expense,0,,
,,,,,,,,,,26-07-2024,Little result paper seven.,Other,2577,Income,0,,
,,,,,,,,,,26-07-2024,Seven project chance road.,Shopping,1133.69,Expense,0,,
,,,,,,,,,,26-07-2024,Professor important do house must.,Shopping,1512.39,Expense,0,,
,,,,,,,,,,26-07-2024,Position tend religious.,Salary,365.65,Expense,0,,
,,,,,,,,,,27-07-2024,Someone religious night buy nice.,Salary,515.02,Expense,0,,
,,,,,,,,,,27-07-2024,My serious whatever miss seek.,Health & Fitness,1550.65,Expense,0,,
,,,,,,,,,,27-07-2024,Build view.,Utilities,1711.45,Expense,0,,
,,,,,,,,,,28-07-2024,Ever day.,Entertainment,898.72,Expense,0,,
,,,,,,,,,,28-07-2024,Be move fly open.,Utilities,209.55,Expense,0,,
,,,,,,,,,,29-07-2024,Future congress.,Health & Fitness,1603.7,Expense,0,,
,,,,,,,,,,29-07-2024,Fish either boy between collection.,Food & Drink,329.87,Expense,0,,
,,,,,,,,,,29-07-2024,Eight bed fill.,Food & Drink,1610.7,Expense,0,,
,,,,,,,,,,30-07-2024,Arrive which consider.,Salary,1852.46,Expense,0,,
,,,,,,,,,,30-07-2024,Hope floor include.,Rent,533.55,Expense,0,,
,,,,,,,,,,01-08-2024,Heart still building.,Food & Drink,1451.74,Expense,0,,
,,,,,,,,,,02-08-2024,Sell only manage.,Shopping,1231.79,Expense,0,,
,,,,,,,,,,02-08-2024,We especially five network.,Food & Drink,1891.97,Expense,0,,
,,,,,,,,,,03-08-2024,Ahead plant trial affect.,Salary,883.55,Expense,0,,
,,,,,,,,,,03-08-2024,Push east never size fight.,Travel,397.55,Expense,0,,
,,,,,,,,,,08-08-2024,Base player data whose.,Entertainment,1234.23,Expense,0,,
,,,,,,,,,,09-08-2024,World site mr interest treatment.,Health & Fitness,486.12,Expense,0,,
,,,,,,,,,,11-08-2024,A let.,Investment,1211,Income,0,,
,,,,,,,,,,14-08-2024,A value lot.,Shopping,712.72,Expense,0,,
,,,,,,,,,,14-08-2024,Yourself successful defense subject.,Entertainment,1040.31,Expense,0,,
,,,,,,,,,,14-08-2024,Claim move.,Rent,1839.16,Expense,0,,
,,,,,,,,,,15-08-2024,Bed recognize store.,Health & Fitness,701.48,Expense,0,,
,,,,,,,,,,22-08-2024,There decision measure.,Entertainment,1216.66,Expense,0,,
,,,,,,,,,,23-08-2024,Play woman remain event.,Other,538,Income,0,,
,,,,,,,,,,25-08-2024,Decision where foreign trial.,Shopping,1017.41,Expense,0,,
,,,,,,,,,,25-08-2024,Participant above.,Travel,686.53,Expense,0,,
,,,,,,,,,,25-08-2024,Including time reflect.,Other,4906,Income,0,,
,,,,,,,,,,27-08-2024,Ball theory prepare much throughout.,Travel,1391.44,Expense,0,,
,,,,,,,,,,27-08-2024,Good spend still.,Salary,1542.23,Expense,0,,
,,,,,,,,,,28-08-2024,Concern should recent across.,Salary,1366.37,Expense,0,,
,,,,,,,,,,28-08-2024,View know develop after.,Food & Drink,969.12,Expense,0,,
,,,,,,,,,,28-08-2024,Course staff personal space.,Shopping,1270.99,Expense,0,,
,,,,,,,,,,30-08-2024,Woman whose already.,Entertainment,1602.32,Expense,0,,
,,,,,,,,,,01-09-2024,Decide cultural start how thank.,Health & Fitness,1037.84,Expense,0,,
,,,,,,,,,,02-09-2024,Management necessary process not.,Other,2533,Income,0,,
,,,,,,,,,,05-09-2024,Assume campaign assume.,Shopping,1350.66,Expense,0,,
,,,,,,,,,,05-09-2024,Talk thing rock ever summer.,Rent,1113.56,Expense,0,,
,,,,,,,,,,05-09-2024,Pass quite third ability interview.,Other,3396,Income,0,,
,,,,,,,,,,05-09-2024,Item yet ever quite.,Travel,373.74,Expense,0,,
,,,,,,,,,,06-09-2024,Guess service this different.,Entertainment,1003.01,Expense,0,,
,,,,,,,,,,07-09-2024,Mother first hot free.,Investment,2674,Income,0,,
,,,,,,,,,,08-09-2024,Wrong difficult.,Entertainment,1671.53,Expense,0,,
,,,,,,,,,,10-09-2024,True culture.,Health & Fitness,320.43,Expense,0,,
,,,,,,,,,,13-09-2024,As personal agreement.,Investment,4535,Income,0,,
,,,,,,,,,,15-09-2024,Or phone.,Food & Drink,1697.54,Expense,0,,
,,,,,,,,,,16-09-2024,East list when.,Health & Fitness,989.76,Expense,0,,
,,,,,,,,,,17-09-2024,Mind door authority outside.,Travel,986.7,Expense,0,,
,,,,,,,,,,17-09-2024,Personal often.,Travel,801.78,Expense,0,,
,,,,,,,,,,17-09-2024,True help.,Utilities,117.75,Expense,0,,
,,,,,,,,,,18-09-2024,Artist sort area.,Salary,1879.91,Expense,0,,
,,,,,,,,,,21-09-2024,Big argue.,Other,3725,Income,0,,
,,,,,,,,,,22-09-2024,Sure i pay.,Utilities,919.82,Expense,0,,
,,,,,,,,,,23-09-2024,Ten skin perhaps.,Other,3085,Income,0,,
,,,,,,,,,,24-09-2024,Less into per big.,Food & Drink,1351.47,Expense,0,,
,,,,,,,,,,25-09-2024,Military onto blue activity.,Rent,657.62,Expense,0,,
,,,,,,,,,,26-09-2024,Smile cover of pm eight.,Travel,382.43,Expense,0,,
,,,,,,,,,,26-09-2024,Right know during someone.,Travel,947.98,Expense,0,,
,,,,,,,,,,27-09-2024,Find job where.,Health & Fitness,375.99,Expense,0,,
,,,,,,,,,,27-09-2024,On must certainly.,Shopping,1404.42,Expense,0,,
,,,,,,,,,,01-10-2024,Owner fact wife.,Shopping,566.46,Expense,0,,
,,,,,,,,,,01-10-2024,Price certain down standard nice.,Investment,2372,Income,0,,
,,,,,,,,,,02-10-2024,Gas with policy cut.,Travel,1610.13,Expense,0,,
,,,,,,,,,,02-10-2024,Country little reality level.,Shopping,400.17,Expense,0,,
,,,,,,,,,,03-10-2024,Not friend federal forget bit.,Utilities,951.24,Expense,0,,
,,,,,,,,,,04-10-2024,Detail about development discover.,Other,4592,Income,0,,
,,,,,,,,,,04-10-2024,Lose shoulder spring.,Other,4486,Income,0,,
,,,,,,,,,,07-10-2024,Hundred step according.,Food & Drink,802.82,Expense,0,,
,,,,,,,,,,08-10-2024,Group never.,Food & Drink,438.78,Expense,0,,
,,,,,,,,,,09-10-2024,Key place tree.,Rent,905.21,Expense,0,,
,,,,,,,,,,10-10-2024,Wish current.,Health & Fitness,727.01,Expense,0,,
,,,,,,,,,,10-10-2024,Despite energy company.,Travel,694.84,Expense,0,,
,,,,,,,,,,11-10-2024,Condition again successful.,Health & Fitness,1736.06,Expense,0,,
,,,,,,,,,,12-10-2024,Story case.,Entertainment,1157.94,Expense,0,,
,,,,,,,,,,15-10-2024,Very figure drive special.,Utilities,1958.95,Expense,0,,
,,,,,,,,,,17-10-2024,With young think there assume.,Health & Fitness,1349.65,Expense,0,,
,,,,,,,,,,17-10-2024,Some court her.,Salary,1780.37,Expense,0,,
,,,,,,,,,,18-10-2024,Outside with each animal.,Travel,932.87,Expense,0,,
,,,,,,,,,,19-10-2024,Take family chance.,Utilities,1284.76,Expense,0,,
,,,,,,,,,,19-10-2024,Picture evidence.,Shopping,1266.23,Expense,0,,
,,,,,,,,,,21-10-2024,Why though decide bank likely.,Rent,167.43,Expense,0,,
,,,,,,,,,,21-10-2024,Meet seem population.,Health & Fitness,640.59,Expense,0,,
,,,,,,,,,,21-10-2024,Material less focus hear.,Travel,1214.72,Expense,0,,
,,,,,,,,,,23-10-2024,Listen ok point so.,Salary,1564.14,Expense,0,,
,,,,,,,,,,24-10-2024,Detail data tell.,Salary,833.84,Expense,0,,
,,,,,,,,,,28-10-2024,Fill thousand number.,Investment,1524,Income,0,,
,,,,,,,,,,01-11-2024,Nearly care base.,Travel,1881.47,Expense,0,,
,,,,,,,,,,02-11-2024,Goal once let perform international.,Rent,429.04,Expense,0,,
,,,,,,,,,,03-11-2024,Important source first him.,Rent,136.95,Expense,0,,
,,,,,,,,,,03-11-2024,Doctor population grow bar.,Food & Drink,62.47,Expense,0,,
,,,,,,,,,,11-11-2024,National back everybody direction budget.,Rent,216.82,Expense,0,,
,,,,,,,,,,11-11-2024,National free.,Rent,1313.12,Expense,0,,
,,,,,,,,,,12-11-2024,Few spring raise.,Travel,466.42,Expense,0,,
,,,,,,,,,,13-11-2024,Relationship your your.,Salary,1256.7,Expense,0,,
,,,,,,,,,,13-11-2024,Across federal state.,Investment,734,Income,0,,
,,,,,,,,,,13-11-2024,State serious activity pressure.,Other,3164,Income,0,,
,,,,,,,,,,13-11-2024,Dinner rich decide do.,Salary,1950.21,Expense,0,,
,,,,,,,,,,14-11-2024,Serious reveal left social fine.,Travel,1101.61,Expense,0,,
,,,,,,,,,,14-11-2024,Show recently decide last.,Investment,4240,Income,0,,
,,,,,,,,,,16-11-2024,Hear officer.,Shopping,1051.69,Expense,0,,
,,,,,,,,,,17-11-2024,Wall act special.,Travel,1818.76,Expense,0,,
,,,,,,,,,,17-11-2024,Different international sell several.,Entertainment,1611.37,Expense,0,,
,,,,,,,,,,17-11-2024,For age size.,Health & Fitness,830.29,Expense,0,,
,,,,,,,,,,17-11-2024,With yes nothing.,Investment,500,Income,0,,
,,,,,,,,,,18-11-2024,Woman daughter hospital move.,Utilities,694.33,Expense,0,,
,,,,,,,,,,18-11-2024,Board notice later thus.,Food & Drink,1378.66,Expense,0,,
,,,,,,,,,,19-11-2024,Bit need allow.,Salary,606.22,Expense,0,,
,,,,,,,,,,20-11-2024,Cost attorney.,Travel,1198.04,Expense,0,,
,,,,,,,,,,20-11-2024,Day fact modern.,Health & Fitness,385.26,Expense,0,,
,,,,,,,,,,22-11-2024,Happy action.,Shopping,795.56,Expense,0,,
,,,,,,,,,,23-11-2024,Hospital writer can industry.,Other,3599,Income,0,,
,,,,,,,,,,24-11-2024,Western tend candidate day.,Rent,850.26,Expense,0,,
,,,,,,,,,,24-11-2024,City offer financial data.,Travel,576.51,Expense,0,,
,,,,,,,,,,24-11-2024,Cut yard knowledge.,Travel,831.68,Expense,0,,
,,,,,,,,,,25-11-2024,Space moment travel these least.,Utilities,281.88,Expense,0,,
,,,,,,,,,,25-11-2024,Say explain.,Other,4209,Income,0,,
,,,,,,,,,,25-11-2024,Red republican father party.,Salary,383.7,Expense,0,,
,,,,,,,,,,26-11-2024,Eat tonight run leader.,Investment,4882,Income,0,,
,,,,,,,,,,29-11-2024,Believe recognize analysis those citizen.,Investment,2811,Income,0,,
,,,,,,,,,,30-11-2024,Project at risk.,Salary,1456.94,Expense,0,,
,,,,,,,,,,02-12-2024,In seven building hard.,Utilities,39.3,Expense,0,,
,,,,,,,,,,05-12-2024,Short for late education.,Shopping,630.04,Expense,0,,
,,,,,,,,,,06-12-2024,Left available.,Health & Fitness,932.73,Expense,0,,
,,,,,,,,,,09-12-2024,Gas human create also.,Health & Fitness,169.64,Expense,0,,
,,,,,,,,,,11-12-2024,Remember carry.,Utilities,121.52,Expense,0,,
,,,,,,,,,,12-12-2024,Leave bar prevent require.,Rent,1090.95,Expense,0,,
,,,,,,,,,,12-12-2024,Likely evidence claim.,Other,3625,Income,0,,
,,,,,,,,,,15-12-2024,Beyond family movement hospital back.,Rent,1949.45,Expense,0,,
,,,,,,,,,,16-12-2024,Child group describe.,Shopping,1544.74,Expense,0,,
,,,,,,,,,,19-12-2024,Democratic recent student specific political.,Food & Drink,406.37,Expense,0,,
,,,,,,,,,,19-12-2024,Real know our any.,Rent,1047.07,Expense,0,,
,,,,,,,,,,21-12-2024,Up hear draw.,Salary,784.35,Expense,0,,
,,,,,,,,,,23-12-2024,Instead writer.,Health & Fitness,325.64,Expense,0,,
,,,,,,,,,,28-12-2024,Quite as when.,Rent,514.09,Expense,0,,
,,,,,,,,,,28-12-2024,Right analysis mention.,Entertainment,727.25,Expense,0,,
,,,,,,,,,,28-12-2024,No couple debate must.,Investment,1425,Income,0,,
,,,,,,,,,,29-12-2024,Discussion black follow.,Shopping,655.78,Expense,0,,
,,,,,,,,,,29-12-2024,Pressure activity defense detail.,Other,1480,Income,0,,
